Timestamp,IR,Red,HeartRate,BeatAvg,FloatAvg,Spo2Avg,DF_robot_heartrate,ECG
2024-03-11 12:41:14,162109,99353,125,0,0.00,0.00,0,2332
2024-03-11 12:41:14,162213,99370,125,0,0.00,0.00,0,2119
2024-03-11 12:41:14,162162,99366,125,0,0.00,0.00,0,2237
2024-03-11 12:41:14,162413,99397,125,0,0.00,0.00,0,2272
2024-03-11 12:41:15,162422,99396,125,0,0.00,0.00,0,2286
2024-03-11 12:41:15,162557,99383,125,0,0.00,0.00,0,2302
2024-03-11 12:41:15,162453,99428,125,0,0.00,0.00,0,2302
2024-03-11 12:41:15,162519,99401,125,0,0.00,0.00,0,2221
2024-03-11 12:41:15,162492,99385,125,0,0.00,0.00,0,2296
2024-03-11 12:41:16,162387,99346,125,0,0.00,0.00,0,2269
2024-03-11 12:41:16,162335,99297,125,0,0.00,0.00,0,2344
2024-03-11 12:41:16,162407,99320,125,0,0.00,0.00,0,2360
2024-03-11 12:41:16,162518,99324,125,0,0.00,0.00,0,2398
2024-03-11 12:41:16,162521,99348,125,0,0.00,0.00,0,2199
2024-03-11 12:41:17,162503,99361,125,0,0.00,0.00,0,2391
2024-03-11 12:41:17,162691,99368,125,0,0.00,0.00,0,2283
2024-03-11 12:41:17,162689,99390,125,0,0.00,0.00,0,2265
2024-03-11 12:41:17,162759,99407,125,127,86.85,97.90,0,2475
2024-03-11 12:41:18,162824,99463,125,127,86.85,97.80,0,2459
2024-03-11 12:41:18,162925,99480,125,127,86.85,97.70,0,2524
2024-03-11 12:41:18,162962,99490,125,125,85.48,97.60,0,2443
2024-03-11 12:41:18,162927,99488,125,125,85.48,97.50,0,2479
2024-03-11 12:41:18,162711,99481,125,125,85.48,97.40,0,2520
2024-03-11 12:41:19,162783,99448,125,125,85.48,97.30,0,2526
2024-03-11 12:41:19,162733,99386,125,125,85.48,97.20,0,2473
2024-03-11 12:41:19,162715,99388,125,125,85.48,97.10,0,2382
2024-03-11 12:41:19,162704,99413,125,125,85.48,97.00,0,2335
2024-03-11 12:41:19,162846,99458,125,125,85.48,96.90,0,2493
2024-03-11 12:41:20,162849,99492,107,120,82.06,96.80,0,2440
2024-03-11 12:41:20,162857,99498,107,116,79.32,96.70,0,2447
2024-03-11 12:41:20,163084,99477,115,113,77.27,96.57,0,2440
2024-03-11 12:41:20,163012,99487,115,111,75.90,96.46,0,2510
2024-03-11 12:41:20,163046,99514,125,115,78.64,96.41,0,2476
2024-03-11 12:41:21,163033,99530,125,120,82.06,96.36,0,2474
2024-03-11 12:41:21,163124,99534,125,122,83.43,96.31,0,2284
2024-03-11 12:41:21,163081,99544,125,125,85.48,96.25,0,2429
2024-03-11 12:41:21,163435,99569,125,125,85.48,96.19,0,2475
2024-03-11 12:41:22,163330,99569,125,125,85.48,96.13,0,2573
2024-03-11 12:41:22,163111,99434,125,125,85.48,96.07,0,2462
2024-03-11 12:41:22,163430,99427,125,125,85.48,96.07,0,2408
2024-03-11 12:41:22,162599,99614,125,125,85.48,96.09,0,2443
2024-03-11 12:41:22,162211,99788,125,125,85.48,96.11,0,2447
2024-03-11 12:41:23,161881,99845,-999,125,85.48,96.11,0,2330
2024-03-11 12:41:23,161761,99489,-999,125,85.48,96.11,0,2359
2024-03-11 12:41:23,162089,99469,24,99,67.70,96.11,0,2347
2024-03-11 12:41:23,162626,99509,42,79,54.02,96.11,0,2377
2024-03-11 12:41:23,163105,99494,44,58,39.66,96.11,0,2365
2024-03-11 12:41:24,163743,99488,24,33,22.57,96.11,0,2409
2024-03-11 12:41:24,163694,99346,24,33,22.57,96.11,0,2472
2024-03-11 12:41:24,163357,99327,24,29,19.83,96.11,0,2379
2024-03-11 12:41:24,163568,99418,24,24,16.41,96.11,0,2392
2024-03-11 12:41:25,163001,99410,24,24,16.41,96.11,0,2377
2024-03-11 12:41:25,163119,99468,24,24,16.41,96.11,0,2333
2024-03-11 12:41:25,162802,99368,24,24,16.41,96.11,0,2520
2024-03-11 12:41:25,162597,99336,24,24,16.41,96.11,0,2330
2024-03-11 12:41:25,162492,99346,25,24,16.41,96.11,0,2471
2024-03-11 12:41:26,163021,99330,25,24,16.41,96.11,0,2333
2024-03-11 12:41:26,162505,99387,25,24,16.41,96.11,0,2314
2024-03-11 12:41:26,162629,99322,26,25,17.10,96.11,0,2317
2024-03-11 12:41:26,162968,99356,26,25,17.10,96.11,0,2314
2024-03-11 12:41:27,162988,99371,55,33,22.57,96.08,0,2366
2024-03-11 12:41:27,162858,99348,55,40,27.35,96.03,0,2412
2024-03-11 12:41:27,162851,99329,78,53,36.24,96.02,0,2138
2024-03-11 12:41:27,162948,99376,78,66,45.13,96.00,0,2395
2024-03-11 12:41:27,162957,99351,78,72,49.24,95.99,0,2409
2024-03-11 12:41:27,162954,99344,78,78,53.34,95.97,0,2350
2024-03-11 12:41:28,162913,99330,78,78,53.34,95.99,0,2394
2024-03-11 12:41:28,162902,99314,88,80,54.71,95.99,0,2303
2024-03-11 12:41:28,162949,99317,88,83,56.76,95.99,0,2327
2024-03-11 12:41:28,162978,99328,88,85,58.13,96.01,0,2379
2024-03-11 12:41:29,162954,99333,93,89,60.86,96.02,0,2394
2024-03-11 12:41:29,163076,99361,93,90,61.54,96.04,0,2297
2024-03-11 12:41:29,163369,99333,93,91,62.23,96.06,0,2382
2024-03-11 12:41:29,163402,99353,93,93,63.60,96.08,0,2313
2024-03-11 12:41:29,163425,99393,100,94,64.28,96.10,0,2539
2024-03-11 12:41:30,163503,99380,100,96,65.65,96.12,0,2396
2024-03-11 12:41:30,163502,99392,100,98,67.01,96.14,0,2361
2024-03-11 12:41:30,163573,99384,115,103,70.43,96.15,0,2400
2024-03-11 12:41:30,163548,99387,93,102,69.75,96.17,0,2377
2024-03-11 12:41:31,163583,99381,93,100,68.38,96.18,0,2298
2024-03-11 12:41:31,163597,99372,93,98,67.01,96.19,0,2381
2024-03-11 12:41:31,163625,99395,93,93,63.60,96.20,0,2492
2024-03-11 12:41:31,163565,99413,88,91,62.23,96.22,0,2448
2024-03-11 12:41:31,163520,99409,107,95,64.96,96.24,0,2382
2024-03-11 12:41:32,163574,99404,107,98,67.01,96.26,0,2424
2024-03-11 12:41:32,163720,99404,107,102,69.75,96.28,0,2426
2024-03-11 12:41:32,163885,99439,107,107,73.17,96.30,0,2392
2024-03-11 12:41:32,163917,99399,100,105,71.80,96.32,0,2348
2024-03-11 12:41:32,163939,99449,125,109,74.54,96.34,0,2170
2024-03-11 12:41:33,163916,99454,125,114,77.96,96.36,0,2334
2024-03-11 12:41:33,163770,99445,125,118,80.69,96.36,0,2302
2024-03-11 12:41:33,163559,99383,125,125,85.48,96.36,0,2153
2024-03-11 12:41:33,163289,99335,88,115,78.64,96.37,0,2366
2024-03-11 12:41:34,163543,99241,88,106,72.49,96.38,0,2380
2024-03-11 12:41:34,163408,99266,125,106,72.49,96.38,0,2153
2024-03-11 12:41:34,162551,99308,83,96,65.65,96.39,0,2395
2024-03-11 12:41:34,162874,99347,83,94,64.28,96.40,0,2375
2024-03-11 12:41:35,163330,99354,83,93,63.60,96.41,0,2345
2024-03-11 12:41:35,163955,99429,88,84,57.44,96.42,0,2316
2024-03-11 12:41:35,163570,99458,88,85,58.13,96.43,0,2349
2024-03-11 12:41:35,163253,99343,88,86,58.81,96.44,0,2299
2024-03-11 12:41:35,163081,99369,88,88,60.18,96.45,0,2382
2024-03-11 12:41:36,162948,99329,93,89,60.86,96.46,0,2379
2024-03-11 12:41:36,162878,99398,107,94,64.28,96.47,0,2250
2024-03-11 12:41:36,162830,99296,107,98,67.01,96.48,0,2362
2024-03-11 12:41:36,163006,99417,107,103,70.43,96.49,0,2415
2024-03-11 12:41:37,162748,99350,100,105,71.80,96.50,0,2572
2024-03-11 12:41:37,162939,99415,107,105,71.80,96.51,0,2407
2024-03-11 12:41:37,163149,99323,107,105,71.80,96.52,0,2494
2024-03-11 12:41:37,163185,99283,107,105,71.80,96.53,0,2425
2024-03-11 12:41:37,163004,99255,107,107,73.17,96.54,0,2459
2024-03-11 12:41:37,162758,99212,115,109,74.54,96.55,0,2302
2024-03-11 12:41:38,162499,99232,115,111,75.90,96.56,0,2457
2024-03-11 12:41:38,162277,99254,125,115,78.64,96.58,0,2441
2024-03-11 12:41:38,162120,99255,88,110,75.22,96.58,0,2382
2024-03-11 12:41:38,162067,99292,107,108,73.85,96.58,0,2474
2024-03-11 12:41:39,162422,99344,107,106,72.49,96.58,0,2444
2024-03-11 12:41:39,163269,99420,88,97,66.33,96.58,0,2399
2024-03-11 12:41:39,163208,99454,125,106,72.49,96.58,0,2407
2024-03-11 12:41:39,163314,99411,125,111,75.90,96.58,0,2427
2024-03-11 12:41:39,163231,99389,107,111,75.90,96.59,0,2414
2024-03-11 12:41:40,163190,99390,107,116,79.32,96.60,0,2442
2024-03-11 12:41:40,163175,99393,107,111,75.90,96.61,0,2431
2024-03-11 12:41:40,163299,99401,107,107,73.17,96.62,0,2456
2024-03-11 12:41:40,163333,99398,107,107,73.17,96.64,0,2286
2024-03-11 12:41:40,163270,99402,107,107,73.17,96.66,0,2447
2024-03-11 12:41:41,163254,99359,107,107,73.17,96.68,0,2399
2024-03-11 12:41:41,163224,99364,107,107,73.17,96.70,0,2440
2024-03-11 12:41:41,163308,99395,107,107,73.17,96.72,0,2415
2024-03-11 12:41:41,163174,99364,107,107,73.17,96.73,0,2414
2024-03-11 12:41:42,163181,99362,115,109,74.54,96.74,0,2439
2024-03-11 12:41:42,163314,99428,93,105,71.80,96.76,0,2329
2024-03-11 12:41:42,163711,99397,93,102,69.75,96.78,0,2509
2024-03-11 12:41:42,163708,99493,78,94,64.28,96.80,0,2524
2024-03-11 12:41:43,163648,99502,78,85,58.13,96.82,0,2348
2024-03-11 12:41:43,163604,99474,78,81,55.39,96.84,0,2414
2024-03-11 12:41:43,163538,99424,78,78,53.34,96.86,0,2410
2024-03-11 12:41:43,163512,99412,83,79,54.02,96.88,0,2412
2024-03-11 12:41:43,163496,99394,125,91,62.23,96.89,0,2413
2024-03-11 12:41:44,163611,99389,125,102,69.75,96.90,0,2463
2024-03-11 12:41:44,163580,99382,125,114,77.96,96.91,0,2428
2024-03-11 12:41:44,163761,99407,125,125,85.48,97.02,0,2444
2024-03-11 12:41:44,163979,99425,166,135,92.32,97.13,0,2407
2024-03-11 12:41:45,163914,99495,166,145,99.15,97.24,0,2379
2024-03-11 12:41:45,163344,99495,166,155,105.99,97.35,0,2461
2024-03-11 12:41:45,163255,99320,166,166,113.51,97.45,0,2504
2024-03-11 12:41:45,162943,99306,166,166,113.51,97.55,0,2510
2024-03-11 12:41:45,163227,99519,166,166,113.51,97.65,0,2487
2024-03-11 12:41:45,163078,99536,166,166,113.51,97.75,0,2395
2024-03-11 12:41:45,163182,99491,166,166,113.51,97.86,0,2471
2024-03-11 12:41:46,163627,99505,166,166,113.51,97.97,0,2439
2024-03-11 12:41:46,163653,99551,166,166,113.51,98.08,0,2509
2024-03-11 12:41:46,163546,99555,136,158,108.04,98.19,0,2425
2024-03-11 12:41:46,163633,99565,136,151,103.26,98.30,0,2428
2024-03-11 12:41:46,163564,99515,136,143,97.79,98.44,0,2383
2024-03-11 12:41:47,163443,99454,136,136,93.00,98.56,0,2423
2024-03-11 12:41:47,163337,99425,136,136,93.00,98.63,0,2424
2024-03-11 12:41:47,163301,99404,136,136,93.00,98.70,0,2446
2024-03-11 12:41:47,163226,99389,136,136,93.00,98.77,0,2504
2024-03-11 12:41:48,163034,99343,136,136,93.00,98.85,0,2441
2024-03-11 12:41:48,162985,99312,136,136,93.00,98.93,0,2343
2024-03-11 12:41:48,162939,99294,115,130,88.90,99.01,0,2458
2024-03-11 12:41:48,162871,99276,115,125,85.48,99.08,0,2399
2024-03-11 12:41:48,162951,99283,115,120,82.06,99.07,0,2568
2024-03-11 12:41:49,163046,99279,115,115,78.64,99.06,0,2473
2024-03-11 12:41:49,163127,99299,115,115,78.64,99.11,0,2458
2024-03-11 12:41:49,163207,99286,115,115,78.64,99.18,0,2520
2024-03-11 12:41:49,163261,99341,93,109,74.54,99.21,0,2445
2024-03-11 12:41:50,163414,99347,93,104,71.12,99.23,0,2441
2024-03-11 12:41:50,163337,99326,93,98,67.01,99.26,0,2423
2024-03-11 12:41:50,163301,99306,93,93,63.60,99.30,0,2394
2024-03-11 12:41:50,163224,99267,93,93,63.60,99.29,0,2399
2024-03-11 12:41:50,163786,99158,75,88,60.18,99.27,0,2413
2024-03-11 12:41:51,166945,99605,115,94,64.28,99.27,0,2359
2024-03-11 12:41:51,160507,105079,93,94,64.28,99.27,0,2409
2024-03-11 12:41:51,7637,53042,-999,94,64.28,99.27,0,2415
2024-03-11 12:41:58,165343,103268,115,99,67.70,99.26,0,2253
2024-03-11 12:41:58,165402,103284,115,109,74.54,99.25,0,2301
2024-03-11 12:41:58,165426,103298,115,109,74.54,99.23,0,2302
2024-03-11 12:41:59,165529,103300,115,115,78.64,99.10,0,2345
2024-03-11 12:41:59,165624,103316,136,120,82.06,99.06,0,2263
2024-03-11 12:41:59,165755,103337,136,125,85.48,99.05,0,2335
2024-03-11 12:42:00,166205,103463,136,130,88.90,99.04,0,2205
2024-03-11 12:42:00,166300,103454,136,136,93.00,99.04,0,2263
2024-03-11 12:42:01,166329,103450,136,136,93.00,99.04,0,2351
2024-03-11 12:42:01,166416,103472,125,133,90.95,99.04,0,2268
2024-03-11 12:42:01,166456,103494,150,136,93.00,99.04,0,2184
2024-03-11 12:42:01,166513,103502,150,140,95.74,99.04,0,2316
2024-03-11 12:42:02,166670,103474,150,143,97.79,99.04,0,2263
2024-03-11 12:42:03,166718,103472,166,154,105.31,99.04,0,2280
2024-03-11 12:42:03,166721,103461,166,158,108.04,99.04,0,2284
2024-03-11 12:42:03,166770,103488,166,162,110.78,99.04,0,2330
2024-03-11 12:42:03,166788,103476,150,162,110.78,99.04,0,2090
2024-03-11 12:42:03,166819,103458,150,158,108.04,99.04,0,2217
2024-03-11 12:42:04,166864,103443,136,150,102.57,99.04,0,2334
2024-03-11 12:42:04,166932,103448,136,143,97.79,99.04,0,2285
2024-03-11 12:42:04,166979,103455,136,139,95.05,99.05,0,2265
2024-03-11 12:42:04,167023,103464,125,133,90.95,99.06,0,2300
2024-03-11 12:42:05,167038,103463,125,130,88.90,99.07,0,2328
2024-03-11 12:42:05,167100,103461,187,143,97.79,99.08,0,2316
2024-03-11 12:42:05,167194,103491,187,156,106.68,99.09,0,2331
2024-03-11 12:42:05,167257,103512,187,171,116.93,99.10,0,2345
2024-03-11 12:42:05,167281,103516,187,187,127.87,99.11,0,2267
2024-03-11 12:42:06,167309,103516,187,187,127.87,99.12,0,2283
2024-03-11 12:42:06,167322,103518,187,187,127.87,99.13,0,2298
2024-03-11 12:42:06,167424,103509,187,187,127.87,99.14,0,2270
2024-03-11 12:42:06,167408,103533,187,187,127.87,99.15,0,2331
2024-03-11 12:42:06,167489,103545,187,187,127.87,99.16,0,2314
2024-03-11 12:42:07,167582,103563,187,187,127.87,99.16,0,2142
2024-03-11 12:42:07,167602,103583,150,177,121.04,99.16,0,2316
2024-03-11 12:42:07,167621,103584,150,168,114.88,99.16,0,2429
2024-03-11 12:42:07,167688,103573,150,159,108.73,99.16,0,2317
2024-03-11 12:42:08,167665,103583,150,150,102.57,99.16,0,2327
2024-03-11 12:42:08,167697,103578,150,150,102.57,99.16,0,2376
2024-03-11 12:42:08,167707,103558,150,150,102.57,99.16,0,2223
2024-03-11 12:42:08,167645,103535,150,150,102.57,99.16,0,2317
2024-03-11 12:42:08,167695,103524,150,150,102.57,99.15,0,2222
2024-03-11 12:42:09,167781,103507,166,154,105.31,99.13,0,2302
2024-03-11 12:42:09,167944,103549,166,158,108.04,99.11,0,2269
2024-03-11 12:42:09,168035,103573,166,162,110.78,99.09,0,2284
2024-03-11 12:42:09,168045,103574,166,166,113.51,99.07,0,2458
2024-03-11 12:42:10,168089,103592,166,166,113.51,98.94,0,2314
2024-03-11 12:42:10,168166,103596,166,166,113.51,98.72,0,2172
2024-03-11 12:42:10,168260,103598,187,171,116.93,98.72,0,2300
2024-03-11 12:42:10,168277,103616,187,176,120.35,98.72,0,2329
2024-03-11 12:42:10,168336,103618,187,181,123.77,98.72,0,2139
2024-03-11 12:42:10,168289,103610,187,187,127.87,98.72,0,2254
2024-03-11 12:42:11,168350,103596,166,181,123.77,98.72,0,2223
2024-03-11 12:42:11,168395,103584,166,176,120.35,98.72,0,2063
2024-03-11 12:42:11,168439,103602,166,171,116.93,98.72,0,2296
2024-03-11 12:42:11,168470,103596,166,166,113.51,98.72,0,2279
